,iteracao,tempo,valor_loss,lb,ld,lr,learning_rate,r2
44,4400,1.4999628067016602,0.041862436,1.0772582e-06,0.0012833378,0.009777914,0.0009567325,-0.015051051734388476
45,4500,1.4965214729309082,0.04499578,1.8673429e-06,0.0013867988,0.010323946,0.0009557714,0.004615261666963244
46,4600,1.4908416271209717,0.04400608,2.5757345e-06,0.0013871418,0.00932496,0.00095481134,0.022224293867475375
47,4700,1.4963781833648682,0.03919221,1.0004786e-06,0.0011797827,0.009696643,0.0009538522,-0.014870058355070936
48,4800,1.4874639511108398,0.039487537,2.3469004e-06,0.001235152,0.008606389,0.00095289404,-0.007440095308743233
49,4900,1.4955198764801025,0.03716833,1.3851227e-06,0.0011312411,0.008885916,0.0009519368,-0.002664246233719636
50,5000,1.4988930225372314,0.037293155,2.5213576e-06,0.0011381371,0.008837206,0.0009509805,-0.0010213878422462574
51,5100,1.605022668838501,0.03481805,2.356705e-06,0.001031525,0.009027566,0.0009500252,-0.004597448347360089
52,5200,1.4968068599700928,0.034470137,1.0300171e-06,0.001037228,0.008538409,0.0009490709,0.009718399795559551
53,5300,1.5932486057281494,0.03412194,3.0275253e-06,0.0010403949,0.00810904,0.0009481176,0.011075354695720963
54,5400,1.617027997970581,0.02883761,1.9225922e-06,0.0008394394,0.007849702,0.0009471651,-0.01119628842083964
55,5500,1.658898115158081,0.02857142,7.819332e-06,0.0008525078,0.0072509046,0.0009462137,0.02443276861933741
56,5600,1.5835576057434082,0.030165043,1.4032432e-06,0.0009129984,0.00733868,0.00094526325,0.0030578808778624067
57,5700,1.5238654613494873,0.027272983,7.244896e-06,0.0007982092,0.007310506,0.00094431377,-0.011618275558475721
58,5800,1.6567327976226807,0.027733928,1.2425085e-06,0.000812389,0.0074229594,0.00094336516,-0.018836583315942068
59,5900,1.6042394638061523,0.029103328,1.4917313e-06,0.00089002686,0.0068511646,0.0009424174,-0.011313464901594017
60,6000,1.4955596923828125,0.02529245,8.874053e-07,0.000759439,0.006305589,0.0009414708,-0.018628303289313308
61,6100,1.6010656356811523,0.025500746,1.4586207e-06,0.00074042095,0.006988764,0.00094052503,-0.018863698200520584
62,6200,1.500201940536499,0.02571467,1.5206599e-06,0.0007772033,0.0062830676,0.00093958026,-0.02292953088131644
63,6300,1.5671274662017822,0.027266173,3.6394335e-06,0.00082652643,0.0065993723,0.0009386364,-0.04850295923412795
64,6400,1.5942115783691406,0.025708405,1.7527442e-06,0.00078635523,0.0060477713,0.0009376935,-0.03513372130672909
65,6500,1.4939913749694824,0.024430472,7.606465e-06,0.0007169322,0.00649956,0.0009367516,-0.043798729595642794
66,6600,1.6098613739013672,0.029791947,1.3754852e-06,0.00091145706,0.0070041465,0.0009358106,-0.04345698241569962
67,6700,1.6260368824005127,0.022467513,1.0971507e-06,0.0006588149,0.0059960424,0.00093487056,-0.05201087757254075
68,6800,1.620865821838379,0.021760281,2.6712207e-06,0.0006285791,0.006043133,0.0009339314,-0.038256948747265485
69,6900,1.5864307880401611,0.020576872,1.5785967e-06,0.0005784393,0.006114309,0.00093299325,-0.046834215896383924
70,7000,1.6061012744903564,0.021875259,9.23065e-07,0.000655969,0.005475109,0.00093205605,-0.043944406074033715
71,7100,1.693793535232544,0.025817918,1.2943931e-06,0.00080806314,0.0056150435,0.0009311198,-0.05831172469997359
72,7200,1.5868663787841797,0.021661783,1.6120132e-06,0.0006181019,0.006207623,0.00093018444,-0.059371267549742646
73,7300,1.4867815971374512,0.020098763,6.140631e-07,0.0005692306,0.005867384,0.00092925003,-0.057468145587666886
74,7400,1.472353458404541,0.020865966,1.4424613e-06,0.0006316248,0.005073904,0.0009283166,-0.06220474493931172
75,7500,1.4766652584075928,0.018911578,1.0020868e-06,0.00053466886,0.0055438536,0.0009273841,-0.061352953063703364
76,7600,1.5556294918060303,0.02453453,1.2982737e-06,0.00075985905,0.005536755,0.0009264526,-0.06580718947010489
77,7700,1.615400791168213,0.026756411,4.0824475e-06,0.00087245816,0.004940875,0.00092552183,-0.05924766761480105
78,7800,1.6189210414886475,0.01791153,1.4858882e-06,0.00049619126,0.0055052605,0.00092459214,-0.062187226176924515
79,7900,1.6857860088348389,0.020818256,3.7062e-06,0.000633334,0.004981199,0.0009236634,-0.07167733320672465
80,8000,1.5987088680267334,0.017066993,4.2786877e-07,0.0004636178,0.00547612,0.0009227355,-0.04896635815965422
81,8100,1.7156662940979004,0.017592024,1.5833248e-06,0.00049399765,0.0052404995,0.0009218086,-0.0425189140814648
82,8200,1.5630030632019043,0.01970118,9.803168e-07,0.0005747454,0.0053315638,0.0009208826,-0.06378945302361028
83,8300,1.5038444995880127,0.022328349,4.318396e-06,0.0006889165,0.00510112,0.0009199576,-0.06835508832572357
84,8400,1.5352709293365479,0.016750086,4.3677454e-07,0.00046392623,0.0051514935,0.0009190334,-0.05793703156334984
85,8500,1.4942030906677246,0.020222625,2.8786798e-07,0.0006037635,0.0051282495,0.0009181103,-0.06456628570814571
86,8600,1.4859015941619873,0.018310945,1.2851842e-06,0.00052109425,0.0052823042,0.00091718795,-0.05336037306891761
87,8700,1.4889566898345947,0.0146493465,4.3580286e-07,0.00039330786,0.004816215,0.0009162666,-0.07206576845040069
88,8800,1.4883384704589844,0.016290123,1.2006112e-06,0.00044684796,0.005117722,0.0009153462,-0.0672067107825205
89,8900,1.5177748203277588,0.019885367,5.636589e-07,0.00060108193,0.004857754,0.00091442675,-0.06965235766472144
90,9000,1.4971833229064941,0.022620622,1.1893425e-06,0.00069686206,0.0051978803,0.0009135082,-0.07556408569835615
91,9100,1.6609108448028564,0.019871693,1.1737138e-06,0.0006010286,0.004844804,0.00091259053,-0.0821636790640945
92,9200,1.5929570198059082,0.017923448,1.7553689e-06,0.00051881163,0.004951403,0.0009116738,-0.07508341472225877
93,9300,1.5161139965057373,0.019232167,1.8128252e-06,0.0005857566,0.0045864386,0.00091075804,-0.04787660864485965
94,9400,1.4947621822357178,0.019642808,3.1094828e-06,0.0005959353,0.004741317,0.0009098432,-0.06552009042142193
95,9500,1.5343844890594482,0.026253164,5.7112297e-06,0.0008797452,0.004253823,0.00090892916,-0.0718561242532576
96,9600,1.5201385021209717,0.016924234,3.2769435e-06,0.0004942635,0.0045643705,0.00090801605,-0.06353619673530231
97,9700,1.5388474464416504,0.024407025,5.3384106e-06,0.0007979109,0.0044539133,0.00090710394,-0.0752803863142748
98,9800,1.6105930805206299,0.014634289,1.4162607e-06,0.000404543,0.004519297,0.00090619276,-0.08090048340314948
99,9900,1.67283034324646,0.013729226,9.347549e-07,0.00037447212,0.0043664877,0.0009052825,-0.07454686582877823
100,10000,1.6948466300964355,0.015222163,2.131346e-06,0.00044404043,0.0041190204,0.00090437307,-0.07939709118398697
101,10100,1.6953113079071045,0.012980293,7.4611967e-07,0.0003506148,0.0042141755,0.0009034647,-0.07139393860793719
102,10200,1.6670265197753906,0.012643867,7.647412e-07,0.00033337655,0.004308689,0.0009025571,-0.09359265259057414
103,10300,1.6928155422210693,0.01712112,1.4550784e-06,0.0005056678,0.0044779684,0.00090165046,-0.08449955325174385
104,10400,1.5761120319366455,0.037782285,4.6194527e-06,0.0013444524,0.004166358,0.0009007447,-0.0802683306303309
105,10500,1.5408692359924316,0.016747631,2.209869e-06,0.0004944936,0.0043830834,0.00089983986,-0.07846203430557219
106,10600,1.6817545890808105,0.011598244,5.7001927e-07,0.00029797087,0.0041484027,0.00089893595,-0.10269382335770172
107,10700,1.7027990818023682,0.018040152,8.6193756e-07,0.0005531563,0.004210382,0.000898033,-0.08866648629559126
108,10800,1.5759875774383545,0.01226815,1.3110243e-06,0.00032876365,0.0040477472,0.0008971308,-0.09103361460732518
109,10900,1.534977674484253,0.013133088,1.8485732e-06,0.00036448886,0.0040190183,0.00089622964,-0.09164979263122874
110,11000,1.5358951091766357,0.027553968,1.0722946e-06,0.000939731,0.0040596207,0.0008953294,-0.09625980803518774
111,11100,1.655423879623413,0.010363782,5.4927233e-07,0.000251949,0.0040645073,0.00089443004,-0.10643921811099433
112,11200,1.5809943675994873,0.010483568,4.7233576e-07,0.00025903172,0.004007303,0.00089353154,-0.10857111315916623
113,11300,1.5690217018127441,0.0116731,1.0907088e-06,0.00030016998,0.0041677603,0.0008926339,-0.11340936609260766
114,11400,1.5919499397277832,0.012493429,1.2503652e-06,0.00034294938,0.003918444,0.0008917373,-0.10947010268182122
115,11500,1.5823900699615479,0.010962587,6.150053e-07,0.00029547862,0.0035750063,0.0008908415,-0.0968363838087607
116,11600,1.596083164215088,0.018095883,2.2883683e-06,0.00056621653,0.0039381795,0.00088994665,-0.12134903889401416
117,11700,1.5876173973083496,0.011871784,1.0752426e-06,0.00032059225,0.0038559013,0.0008890527,-0.10544171682353332
118,11800,1.5900871753692627,0.010882484,8.00368e-07,0.00027985816,0.00388523,0.00088815956,-0.11230479095551216
119,11900,1.5875766277313232,0.011212589,7.8599436e-07,0.00029966453,0.0037201904,0.0008872674,-0.11560912571713944
120,12000,1.5997943878173828,0.01602373,1.4538201e-06,0.00048573088,0.003879005,0.00088637613,-0.12587048641390464
121,12100,1.6927783489227295,0.010187739,4.2951194e-07,0.0002478251,0.003991682,0.0008854857,-0.132558043397486
122,12200,1.5950055122375488,0.018301675,1.6628612e-06,0.00059926533,0.0033183782,0.0008845962,-0.12015820814470324
123,12300,1.599771499633789,0.008466572,4.001571e-07,0.00018809567,0.003763779,0.00088370754,-0.11856097672981014
124,12400,1.5390725135803223,0.020932492,2.619806e-06,0.0006733416,0.0040963334,0.0008828199,-0.12096373765760537
125,12500,1.5223066806793213,0.01275647,6.7860753e-07,0.0003681081,0.0035530883,0.0008819331,-0.128326133391498
126,12600,1.524021863937378,0.008111966,1.0464889e-06,0.0001772979,0.0036784713,0.0008810471,-0.14068499785655142
127,12700,1.5625104904174805,0.04323938,3.461509e-06,0.0015841323,0.0036326142,0.0008801621,-0.13130096682577652
128,12800,1.5196969509124756,0.018131515,1.8749834e-06,0.00058190513,0.003582011,0.000879278,-0.12641481946596378
129,12900,1.5183689594268799,0.0108786505,1.1980175e-06,0.00028907787,0.003650506,0.00087839476,-0.13479500515706655
130,13000,1.5953624248504639,0.00837881,6.470584e-07,0.00019763586,0.0034372665,0.0008775124,-0.14328449225702866
131,13100,1.729696273803711,0.013095787,1.3418226e-06,0.000381147,0.0035657699,0.0008766309,-0.1387455817903045
132,13200,1.6072156429290771,0.0145767955,7.865731e-07,0.00044227933,0.0035190254,0.00087575027,-0.15446025203483393
133,13300,1.5945329666137695,0.008081369,2.5991045e-07,0.00018133703,0.0035476831,0.0008748705,-0.15394326083181675
134,13400,1.5504968166351318,0.010935231,5.93881e-07,0.0002889002,0.0037121323,0.0008739917,-0.1713706641572723
135,13500,1.5983924865722656,0.01402981,1.0275658e-06,0.00042078065,0.0035092663,0.0008731138,-0.15796839097146353
136,13600,1.6543545722961426,0.0123881465,9.765628e-07,0.0003589119,0.0034143722,0.00087223673,-0.17849230093795665
137,13700,1.5640125274658203,0.008313573,1.7941352e-06,0.00018414439,0.0037081693,0.00087136053,-0.18481881584987958
138,13800,1.6201446056365967,0.014301704,2.5952086e-06,0.00043736602,0.0033649579,0.0008704852,-0.17485085307087878
139,13900,1.5644583702087402,0.017678495,1.0434725e-06,0.00056521007,0.003547201,0.0008696108,-0.1668617819326077
140,14000,1.563934564590454,0.009207744,4.1629653e-07,0.00021931545,0.0037244412,0.0008687373,-0.16640635907378698
141,14100,1.796950101852417,0.007483692,9.351277e-07,0.00016028332,0.0034756737,0.0008678645,-0.1576243357217726
142,14200,1.5836193561553955,0.010851698,7.355293e-07,0.00030561673,0.003210544,0.00086699275,-0.17078048235815912
143,14300,1.6060287952423096,0.008204619,7.563762e-07,0.00019539075,0.0033190947,0.00086612185,-0.172793129840201
144,14400,1.5839383602142334,0.008405969,7.010012e-07,0.00020437398,0.0032959178,0.0008652518,-0.16780675504553844
145,14500,1.570432186126709,0.0090317195,1.5662113e-06,0.00023312916,0.003201924,0.00086438266,-0.18985310936705635
146,14600,1.5682158470153809,0.01401447,1.0637066e-06,0.00043242294,0.0032028335,0.0008635143,-0.19805532601801623
147,14700,1.5542685985565186,0.008179488,2.5626628e-06,0.00020123732,0.0031459914,0.0008626469,-0.1987465328642377
148,14800,1.5749588012695312,0.040757287,6.843345e-06,0.0014984141,0.0032900895,0.00086178037,-0.2149642380175032
149,14900,1.5332927703857422,0.04908353,7.520315e-06,0.0018313688,0.0032917887,0.0008609147,-0.19733771423153468
150,15000,1.677548885345459,0.00989039,1.5067149e-06,0.0002696753,0.003147,0.0008600499,-0.19190271535341297
151,15100,1.7934238910675049,0.0069632004,5.0769006e-07,0.00014862404,0.003247092,0.00085918594,-0.20109701310088957
152,15200,1.6580917835235596,0.007529427,2.370029e-07,0.00017446699,0.0031675154,0.00085832283,-0.1946870999261776
153,15300,1.5037641525268555,0.019700913,1.1241227e-06,0.00065672625,0.0032816317,0.0008574606,-0.2002384943686426
154,15400,1.6446878910064697,0.008035035,1.6301913e-06,0.00019579443,0.0031385438,0.0008565993,-0.2158002598640123
155,15500,1.6402671337127686,0.009434402,6.4393805e-07,0.00025476588,0.0030646112,0.0008557388,-0.21060488516663778
156,15600,1.6188654899597168,0.022982163,2.4688495e-06,0.0007910421,0.0032036416,0.0008548792,-0.21143618998532077
157,15700,1.7013766765594482,0.025541121,1.18511e-06,0.000906137,0.0028865112,0.0008540205,-0.20892757057059708
158,15800,1.6634142398834229,0.009779941,1.3145891e-06,0.00027782583,0.00283298,0.00085316255,-0.21483157530230024
159,15900,1.5920040607452393,0.009275372,8.035296e-07,0.00026357776,0.002685125,0.00085230544,-0.22226750449512545
160,16000,1.6817352771759033,0.0076058325,3.1809017e-07,0.0001900154,0.0028551298,0.0008514493,-0.21913216835366578
161,16100,1.812978744506836,0.008509618,4.793072e-07,0.0002145554,0.0031452542,0.000850594,-0.2412988354800567
162,16200,1.5899498462677002,0.0074078506,3.5373855e-06,0.00018509988,0.0027768167,0.0008497396,-0.20901089584685706
163,16300,1.5495245456695557,0.0060836836,5.125575e-07,0.00013337063,0.0027489054,0.00084888603,-0.21985689679640918
164,16400,1.703207015991211,0.0060070506,6.2887904e-07,0.00013317772,0.0026769785,0.0008480333,-0.23029270900329268
165,16500,1.6944966316223145,0.00606375,3.687866e-06,0.00013507635,0.0026831534,0.0008471815,-0.2428297025238435
166,16600,1.6109962463378906,0.06478525,4.3161394e-06,0.0024862115,0.0026256454,0.0008463304,-0.23773193635446144
167,16700,1.5602836608886719,0.008032249,2.194177e-06,0.0002229054,0.00245742,0.0008454803,-0.24251000567596281
168,16800,1.663604497909546,0.010180711,1.6355783e-06,0.00030594418,0.002530471,0.0008446309,-0.22825918244217136
169,16900,1.5927295684814453,0.015496828,4.0177474e-06,0.00051629264,0.0025854944,0.00084378244,-0.25156291579430823
170,17000,1.6135833263397217,0.008912453,8.3125207e-07,0.00025033145,0.002653336,0.0008429348,-0.2564068779878279
171,17100,1.905019760131836,0.005649626,4.1483165e-07,0.00012321796,0.002568762,0.00084208813,-0.27328725830823175
172,17200,1.6247332096099854,0.0063224747,1.1300932e-06,0.00014575548,0.0026774574,0.00084124226,-0.2624300558281252
173,17300,1.5869207382202148,0.007015932,1.8632841e-06,0.00018747344,0.0023272326,0.00084039714,-0.23569504663041974
174,17400,1.5685930252075195,0.0059888884,7.974562e-07,0.00014612368,0.0023349987,0.00083955296,-0.26145715379989376
175,17500,1.524306058883667,0.0051615303,5.1230477e-06,0.00010828003,0.0024494065,0.00083870965,-0.2733925329220066
176,17600,1.5530807971954346,0.011751476,1.3928025e-06,0.00038165532,0.0022086997,0.0008378671,-0.27497748005153433
177,17700,1.5112626552581787,0.011220648,2.5706352e-06,0.00035944482,0.0022319574,0.0008370255,-0.25212014974400554
178,17800,1.5387911796569824,0.0063429107,1.0275587e-06,0.0001550826,0.0024648178,0.0008361846,-0.27783316129947244
179,17900,1.504650592803955,0.0058305934,2.0481252e-06,0.00013443646,0.0024676342,0.00083534466,-0.2818796107160999
180,18000,1.5644080638885498,0.008294825,5.302318e-07,0.00024164765,0.0022531045,0.00083450554,-0.27240459103639103
181,18100,1.7000341415405273,0.0100272,6.135367e-07,0.0003050018,0.0024015415,0.00083366723,-0.2683327299086755
182,18200,1.6887147426605225,0.007896139,9.459534e-07,0.0002308744,0.0021233328,0.0008328298,-0.26324640580960734
183,18300,1.6845312118530273,0.006322008,6.529097e-07,0.00017144706,0.0020351787,0.0008319932,-0.2932551686157332
184,18400,1.5881032943725586,0.010940638,8.199398e-07,0.00034546957,0.00230308,0.0008311575,-0.26698253712384434
185,18500,1.6010301113128662,0.02820674,2.29614e-06,0.0010424734,0.0021426075,0.0008303225,-0.2827078769208142
186,18600,1.580754280090332,0.005786639,3.6598945e-07,0.00013196796,0.0024870741,0.00082948845,-0.2885060854801793
187,18700,1.5504517555236816,0.008699776,4.9579734e-07,0.0002604438,0.002188185,0.0008286552,-0.29597589263786594
188,18800,1.7240583896636963,0.0047890954,3.707113e-07,0.00011151685,0.0020008038,0.0008278228,-0.2924941515077957
189,18900,1.6223177909851074,0.0051062354,3.263437e-07,0.000119071534,0.0021291203,0.0008269912,-0.3008371387869493
190,19000,1.7147071361541748,0.006847741,1.1289079e-06,0.00019307045,0.002019851,0.0008261605,-0.28504989166821626
191,19100,1.7393009662628174,0.030673267,2.1243975e-06,0.0011376768,0.0022292237,0.0008253306,-0.26759196518026807
192,19200,1.579451560974121,0.020971084,1.8203872e-06,0.000754697,0.0021018393,0.00082450156,-0.2919968157101944
193,19300,1.5824921131134033,0.0079482915,1.0373989e-06,0.00023857942,0.0019827683,0.00082367327,-0.2941259980631472
194,19400,1.5290172100067139,0.02231381,2.3866048e-06,0.0008134582,0.00197497,0.0008228459,-0.29088362662577216
195,19500,1.665097951889038,0.03935747,2.5319853e-06,0.0014878553,0.0021585536,0.0008220193,-0.3045109879000656
196,19600,1.5822992324829102,0.006378764,5.4336056e-07,0.00016360503,0.002288095,0.00082119356,-0.3084906010715527
197,19700,1.5826411247253418,0.007251739,8.1817313e-07,0.00021173248,0.0019576086,0.00082036864,-0.3162310579667913
198,19800,1.5399398803710938,0.009209874,5.1728824e-07,0.00028190552,0.0021617184,0.0008195446,-0.3114414206301015
199,19900,1.6108975410461426,0.007406468,3.9432473e-07,0.00021551276,0.0020182545,0.0008187213,-0.28713726153926333
200,20000,1.612663745880127,0.011376188,1.0775625e-06,0.00037485856,0.002003646,0.0008178989,-0.3018279704402307
201,20100,1.6682076454162598,0.0049762656,4.5895334e-07,0.00012189603,0.0019284057,0.00081707723,-0.3141494282998416
202,20200,1.6994595527648926,0.018441478,1.5906307e-06,0.00066015404,0.0019360353,0.0008162565,-0.28402356376785054
203,20300,1.6279411315917969,0.0049752784,6.425364e-07,0.0001196626,0.0019830707,0.0008154366,-0.33098506911758263
204,20400,1.5848228931427002,0.0046283123,1.4761531e-07,0.0001093135,0.0018953272,0.0008146174,-0.33156916094558997
205,20500,1.5403831005096436,0.00623279,1.470439e-06,0.00016908665,0.0020041536,0.0008137991,-0.3072170821055753
206,20600,1.5405395030975342,0.0064790477,6.3456474e-07,0.00017997589,0.0019790158,0.0008129816,-0.30531033893909765
207,20700,1.5204415321350098,0.03028173,1.5954789e-06,0.0011345103,0.0019173765,0.000812165,-0.32772729031602155
208,20800,1.5509474277496338,0.010638434,1.341035e-06,0.00034270878,0.0020693734,0.00081134913,-0.32235731589898386
209,20900,1.759331464767456,0.009695266,1.9628834e-07,0.00031545796,0.0018086206,0.00081053417,-0.31442204207645297
210,21000,1.5514295101165771,0.00558689,4.858103e-07,0.00015217563,0.0017820137,0.00080971996,-0.3484989473991076
211,21100,1.6241121292114258,0.029947648,5.68501e-07,0.0011188913,0.0019747976,0.0008089065,-0.33291032387030484
212,21200,1.5727546215057373,0.0048927213,3.5821878e-07,0.0001246478,0.0017761679,0.000808094,-0.3322475357907555
213,21300,1.5229218006134033,0.018240415,1.4765252e-06,0.0006553408,0.0018554177,0.0008072822,-0.3192059712667501
214,21400,1.4951741695404053,0.0041688667,1.7075129e-07,9.2737915e-05,0.0018502477,0.0008064712,-0.34731840943024395
215,21500,1.5709679126739502,0.008878209,3.101556e-07,0.00028511343,0.0017500623,0.00080566114,-0.34237060647461104
216,21600,1.550468921661377,0.014128544,6.3368196e-07,0.0004937624,0.0017838513,0.0008048518,-0.3384636817518072
217,21700,1.584261178970337,0.012642198,2.39937e-06,0.00042818865,0.0019350827,0.0008040433,-0.35628586551398866
218,21800,1.6371710300445557,0.00524104,5.22731e-07,0.0001327759,0.00192112,0.0008032357,-0.35954587083262846
219,21900,1.5724375247955322,0.004262156,3.46604e-07,0.00010139404,0.0017269583,0.0008024288,-0.3635002043003692
220,22000,1.4987852573394775,0.0036075837,1.9538852e-07,7.407207e-05,0.0017555866,0.00080162275,-0.3530285399140407
221,22100,1.604306936264038,0.027781801,2.4425472e-07,0.0010371981,0.0018516039,0.0008008174,-0.3979757920842999
222,22200,1.6351089477539062,0.0040445453,1.2897856e-07,8.962981e-05,0.0018036714,0.000800013,-0.3908014384353129
223,22300,1.5123465061187744,0.009135662,9.533194e-07,0.00029004135,0.0018836735,0.0007992094,-0.3961652610069806
224,22400,1.5324921607971191,0.004030853,5.178338e-08,9.4166666e-05,0.0016766348,0.00079840655,-0.3699375182029161
225,22500,1.4920952320098877,0.0063128606,1.9612543e-07,0.00018267597,0.0017457658,0.00079760456,-0.35131863308569944
226,22600,1.6042041778564453,0.008048634,3.9057386e-07,0.00026050705,0.0015355675,0.00079680333,-0.38075571196524716
227,22700,1.6298589706420898,0.019115135,1.0540778e-06,0.0006952124,0.0017337705,0.0007960029,-0.38056987058228064
228,22800,1.574625015258789,0.0065108556,8.225848e-07,0.00019462555,0.0016443941,0.0007952033,-0.3711590766959949
229,22900,1.6740312576293945,0.007824644,5.064774e-07,0.00024097097,0.0017998641,0.00079440454,-0.3894041794697185
230,23000,1.857713222503662,0.004188329,2.2206676e-07,0.00010934698,0.0014544325,0.00079360657,-0.38399740959690876
231,23100,1.8572053909301758,0.007982325,5.8188895e-08,0.00025849984,0.0015197713,0.0007928093,-0.3940074256775097
232,23200,1.6674706935882568,0.013148782,7.809639e-07,0.00046307797,0.0015710513,0.00079201296,-0.37380193612603363
233,23300,1.7046239376068115,0.056294866,2.1167637e-06,0.0021876972,0.0016003168,0.0007912173,-0.4002013827830715
234,23400,1.586798906326294,0.0036039876,7.717306e-08,8.0161524e-05,0.0015998725,0.0007904225,-0.4076286376768654
235,23500,1.6478500366210938,0.0058237305,2.082919e-07,0.0001723888,0.0015138026,0.0007896285,-0.4227596278499164
